Search rep 1 (of 5)
random seed = 15967
gen	best_like	time	optPrecision
7190	-472.4175761	12	0.01
7200	-472.4175746	12	0.01
7210	-472.4175199	12	0.01
7220	-472.4175199	12	0.01
7230	-472.4173294	12	0.01
7240	-472.4173294	12	0.01
7250	-472.4173292	12	0.01
7260	-472.4173292	12	0.01
7270	-472.4173292	13	0.01
7280	-472.4173292	13	0.01
7290	-472.4173292	13	0.01
7300	-472.4173292	13	0.01
7310	-472.4173292	13	0.01
7320	-472.4172715	13	0.01
7330	-472.4171886	13	0.01
7340	-472.4171886	13	0.01
7350	-472.4171886	13	0.01
7360	-472.4171886	13	0.01
7370	-472.4171886	13	0.01
7380	-472.4171875	13	0.01
7390	-472.4171875	13	0.01
7400	-472.4169272	13	0.01
7410	-472.4169228	13	0.01
7420	-472.4169228	13	0.01
7430	-472.4169228	13	0.01
7440	-472.4169221	13	0.01
7450	-472.4169221	13	0.01
7460	-472.4169221	13	0.01
7470	-472.4169221	13	0.01
7480	-472.4169077	13	0.01
7490	-472.4169077	13	0.01
7500	-472.4169077	13	0.01
7510	-472.4169077	13	0.01
7520	-472.4169077	13	0.01
7530	-472.4169076	13	0.01
7540	-472.4168491	13	0.01
7550	-472.4166576	13	0.01
7560	-472.4166576	13	0.01
7570	-472.4166576	13	0.01
7580	-472.4164217	13	0.01
7590	-472.4164217	13	0.01
7600	-472.4164217	14	0.01
7610	-472.4164036	14	0.01
7620	-472.4164036	14	0.01
7630	-472.4164036	14	0.01
7640	-472.4164036	14	0.01
7650	-472.4164036	14	0.01
7660	-472.4164036	14	0.01
7670	-472.4164036	14	0.01
7680	-472.4164036	14	0.01
7690	-472.4164036	14	0.01
7700	-472.4164036	14	0.01
7710	-472.4163798	14	0.01
7720	-472.4163798	14	0.01
7730	-472.4163798	14	0.01
7740	-472.4163798	14	0.01
7750	-472.4163798	14	0.01
7760	-472.4163798	14	0.01
7770	-472.4162797	14	0.01
7780	-472.4161098	14	0.01
7790	-472.4161098	14	0.01
7800	-472.4160863	14	0.01
7810	-472.4160863	14	0.01
7820	-472.4160863	14	0.01
7830	-472.4160863	14	0.01
7840	-472.4160863	14	0.01
7850	-472.4160863	14	0.01
7860	-472.4160863	14	0.01
7870	-472.4160192	14	0.01
7880	-472.4160192	14	0.01
7890	-472.4160192	14	0.01
7900	-472.4160192	14	0.01
7910	-472.4160192	14	0.01
7920	-472.4158088	14	0.01
7930	-472.4157432	14	0.01
7940	-472.4155701	14	0.01
7950	-472.4155701	15	0.01
7960	-472.4155696	15	0.01
7970	-472.4155696	15	0.01
7980	-472.4155696	15	0.01
7990	-472.41545	15	0.01
8000	-472.41545	15	0.01
8010	-472.41545	15	0.01
8020	-472.41545	15	0.01
8030	-472.41545	15	0.01
8040	-472.4154369	15	0.01
8050	-472.4154369	15	0.01
8060	-472.4154369	15	0.01
8070	-472.4154221	15	0.01
8080	-472.4154221	15	0.01
8090	-472.4154221	15	0.01
8100	-472.4154221	15	0.01
8110	-472.4154221	15	0.01
8120	-472.4154221	15	0.01
8130	-472.4154216	15	0.01
8140	-472.4154216	15	0.01
8150	-472.4131592	15	0.01
8160	-472.4131592	15	0.01
8170	-472.4128752	15	0.01
8180	-472.4128752	15	0.01
8190	-472.4128155	15	0.01
8200	-472.4127101	15	0.01
8210	-472.4127101	15	0.01
8220	-472.4127006	15	0.01
8230	-472.4127006	15	0.01
8240	-472.4127006	15	0.01
8250	-472.4126534	15	0.01
8260	-472.4126393	15	0.01
8270	-472.4126393	15	0.01
8280	-472.4126393	15	0.01
8290	-472.4126393	15	0.01
8300	-472.4126393	16	0.01
8310	-472.4126378	16	0.01
8320	-472.4126378	16	0.01
8330	-472.4126378	16	0.01
8340	-472.4125478	16	0.01
8350	-472.4125478	16	0.01
8360	-472.4125478	16	0.01
8370	-472.4125478	16	0.01
8380	-472.4125478	16	0.01
8390	-472.412427	16	0.01
8400	-472.412427	16	0.01
8410	-472.4123829	16	0.01
8420	-472.4123829	16	0.01
8430	-472.4123829	16	0.01
8440	-472.4123829	16	0.01
8450	-472.4123829	16	0.01
8460	-472.4123829	16	0.01
8470	-472.4121854	16	0.01
8480	-472.4121113	16	0.01
8490	-472.4121113	16	0.01
8500	-472.4121113	16	0.01
8510	-472.4121013	16	0.01
8520	-472.4121013	16	0.01
8530	-472.4121013	16	0.01
8540	-472.4121013	16	0.01
8550	-472.4121013	16	0.01
8560	-472.4121013	16	0.01
8570	-472.4121013	16	0.01
8580	-472.4121013	16	0.01
8590	-472.4120538	16	0.01
8600	-472.4120538	16	0.01
8610	-472.4120538	16	0.01
8620	-472.4120538	16	0.01
8630	-472.4120538	16	0.01
8640	-472.4120324	16	0.01
8650	-472.4120324	17	0.01
8660	-472.4120324	17	0.01
8670	-472.4120324	17	0.01
8680	-472.4120324	17	0.01
8690	-472.4120324	17	0.01
8700	-472.4120324	17	0.01
8710	-472.4120324	17	0.01
8720	-472.4120324	17	0.01
8730	-472.4120324	17	0.01
